
METHOD NewOrder
Start,Duration,IsError
1748968336818805129,8010204739,false
1748968336836200948,8004289444,false
1748968336832959608,8013161209,false
1748968336808952511,8038126639,false
1748968336824305138,8023025123,false
1748968336814081291,8033283714,false
1748968336807645412,8040642340,false
1748968336810753508,8037586068,false
1748968336825390879,8022991106,false
1748968336816622346,8031999672,false
1748968336811120292,8037592299,false
1748968336845896989,8005682321,false
1748968336846979047,8004987432,false
1748968336851303450,8000703403,true
1748968336853480869,8001211732,false
1748968336855644367,8000060075,false
1748968336857811793,7997956131,true
1748968336864275241,7994074134,false
1748968336863201040,7996289275,false
1748968336867495614,7992164040,true
1748968336869656829,7997916697,false
1748968336875044513,7995630030,true
1748968336870739110,8000517665,false
1748968336877158301,7995511945,false
1748968336884766208,7991619073,false
1748968336886922926,7990328789,false
1748968336890147570,7987190229,true
1748968336893377235,7984921583,true
1748968336897685729,7984056846,false
1748968336897743376,7984603114,false
1748968336899829074,7983413912,false
1748968336899827421,7983417509,false
1748968336901989999,7981757754,true
1748968336904138764,7980237348,true
1748968336907368284,7979869701,false
1748968336913902672,7978132328,false
1748968336914977767,7977127073,false
1748968336918212023,7976595629,false
1748968336927944581,7973095349,false
1748968336930124569,7972094944,false
1748968336931205900,7972455510,false
1748968336930122546,7973663583,false
1748968336934437483,7972165106,false
1748968336937674409,7971416053,false
1748968336938773666,7972729214,false
1748968336942004489,7972220524,false
1748968336944155621,7970453520,false
1748968336946312626,7969148761,true
1748968336948475451,7970485334,false
1748968336950633453,7970706410,false
1748968336958208503,7969566672,false
1748968336963585581,7965294127,true
1748968336972208011,7966033913,false
1748968336975466130,7965886689,false
1748968336977640566,7964465098,false
1748968336979817167,7963603743,true
1748968336983045913,7963727299,false
1748968336981965219,7964969739,false
1748968336985218252,7962814555,true
1748968336984132844,7963942774,true
1748968336987368804,7964403633,false
1748968336996018584,7962694705,false
1748968336998166980,7960832829,true
1748968337001401396,7961679243,false
1748968337009072516,7959697558,false
1748968337017702119,7956839376,false
1748968337020967686,7956677552,false
1748968337024190995,7954194009,true
1748968337027433037,7954860526,false
