
METHOD AddItem
Start,Duration,IsError
1749513568568190918,16740192,false
1749513569659024623,5190312,false
1749513572859181179,6161979,false
1749513575898999885,5428093,false
1749513576908433454,4442852,false
1749513578849084963,4554179,false
1749513580738228044,4532989,false
1749513583008403350,4709027,false
1749513583939213938,3931604,false
1749513584909125343,4330485,false
1749513585938233699,3926521,false
1749513586978339788,3831404,false
1749513589848465647,5368886,false
1749513590858856200,4412089,false
1749513591778222475,4078977,false
1749513592688244457,3822417,false
1749513593579008341,4040118,false
1749513594408894449,4462453,false
1749513595428504300,4088246,false
1749513597299019333,4507649,false
1749513598278507941,4034108,false
1749513599358744942,4385779,false
1749513601388797241,4783296,false
1749513602348882823,4384869,false
1749513603398246500,4767471,false
1749513604228871801,4431309,false
1749513605338539797,4483790,false
1749513606208883596,4211611,false
1749513607209099735,3877334,false
1749513608209201710,4016224,false
1749513609318356816,3938547,false
1749513612398459046,5091845,false
1749513613478742639,3959128,false
1749513614528784262,3838116,false
1749513616389074760,4071041,false
1749513618308461650,3990718,false
1749513619318265666,3818693,false
1749513621418280723,4269245,false
1749513623518275508,4499203,false
1749513624538793409,4877674,false
1749513625508771362,4500536,false
1749513626508281465,3983414,false
METHOD NewOrder
Start,Duration,IsError
1749513570599232585,37383825,false
1749513572028787544,4037541,true
1749513573918459798,7818737,false
1749513574868241933,3324718,true
1749513577898990726,7269189,false
1749513579798587375,8095819,false
1749513581858226312,7108402,false
1749513587889091771,6865718,false
1749513588888858497,3291104,true
1749513596378634985,6580110,false
1749513600409218670,6719374,false
1749513610358430891,6355502,false
1749513611418916739,3176575,true
1749513615328434099,6707147,false
1749513617358273337,6340876,false
1749513620458356595,7027706,false
1749513622398528375,6188526,false
1749513627518275421,7478552,false
